Input_A6_024,Input_A3_016,Input_C_013,Input_A2_016,Input_A3_017,Input_C_050,Input_A6_001,Input_C_096,Input_A3_018,Input_A6_019,Input_A1_020,Input_A6_011,Input_A3_015,Input_C_046,Input_C_049,Input_A2_024,Input_C_058,Input_C_057,Input_A3_013,Input_A2_017
0.012444593012332916,-0.029694292694330215,0.004539142362773418,-0.02902194857597351,-0.028764476999640465,0.006354657933115959,0.012456701137125492,0.00673000467941165,-0.026811376214027405,-0.028800897300243378,0.6158881783485413,0.006089777685701847,0.012357449159026146,0.004484855569899082,-0.002318846993148327,0.00875985436141491,0.009569440968334675,0.016568796709179878,0.0041588530875742435,-0.02897285670042038
0.006115475669503212,-0.029158031567931175,0.003958566579967737,-0.027828359976410866,-0.026437969878315926,0.003839939134195447,0.011362879537045956,0.011301440186798573,-0.0256957970559597,-0.029212109744548798,0.2206043004989624,0.005491924472153187,8.108699694275856e-05,0.0014789444394409657,-2.473476342856884e-05,0.005780045874416828,0.007568958215415478,0.011130097322165966,0.005095633678138256,-0.02637329138815403
0.006172789726406336,-0.02922716736793518,0.003972101956605911,-0.027925733476877213,-0.0265309140086174,0.0038687284104526043,0.011360807344317436,0.011346431449055672,-0.02576124668121338,-0.029221655800938606,0.22102874517440796,0.00548515934497118,0.0001820288598537445,0.0015070082154124975,-5.3923664381727576e-05,0.005831305403262377,0.007634575013071299,0.011197778396308422,0.005110788159072399,-0.026450857520103455
0.006977608427405357,-0.029343901202082634,0.0037581585347652435,-0.028562869876623154,-0.026990162208676338,0.004347763955593109,0.0116761839017272,0.011004211381077766,-0.026053838431835175,-0.02927139587700367,0.23984938859939575,0.005373869091272354,0.0017368962289765477,0.0026150906924158335,-0.001074140309356153,0.005809017922729254,0.008195287548005581,0.012035619467496872,0.004830661229789257,-0.02700013667345047
0.005860926117748022,-0.028858166188001633,0.0039097703993320465,-0.027403855696320534,-0.026032529771327972,0.0037126801908016205,0.011389323510229588,0.011106307618319988,-0.025403793901205063,-0.02916898764669895,0.21873316168785095,0.005510613322257996,-0.00037078745663166046,0.0013570886803790927,9.752664482221007e-05,0.005573036149144173,0.007268563844263554,0.010829290375113487,0.005021908786147833,-0.026035919785499573
0.006605934351682663,-0.029565148055553436,0.003968795295804739,-0.028490440919995308,-0.027039535343647003,0.004103641491383314,0.011333547532558441,0.011451855301856995,-0.02611752226948738,-0.029316138476133347,0.22522342205047607,0.005440886598080397,0.0008692803676240146,0.0018447566544637084,-0.0003779076796490699,0.006071604322642088,0.008020821027457714,0.011645435355603695,0.005104389041662216,-0.02692018821835518
0.005880179814994335,-0.028880639001727104,0.003912945743650198,-0.027435947209596634,-0.026062969118356705,0.003722413443028927,0.011386778205633163,0.011120929382741451,-0.025426197797060013,-0.029172314330935478,0.21887902915477753,0.0055097416043281555,-0.000336254364810884,0.00136623065918684,8.862026152200997e-05,0.00558776268735528,0.00729213235899806,0.010852410458028316,0.005027832463383675,-0.026061423122882843
0.006630685646086931,-0.029557906091213226,0.003945669624954462,-0.02850644290447235,-0.027055127546191216,0.004126300103962421,0.011369414627552032,0.011426921933889389,-0.026119155809283257,-0.029337618499994278,0.2261763960123062,0.00542904669418931,0.000925088650546968,0.0019097792683169246,-0.0004419057513587177,0.0060694338753819466,0.008043837733566761,0.011685619130730629,0.005076635628938675,-0.02693219482898712
0.006115163676440716,-0.029157742857933044,0.0039586820639669895,-0.027827871963381767,-0.02643756754696369,0.0038397731259465218,0.011363155208528042,0.011301311664283276,-0.02569534257054329,-0.029212113469839096,0.22060248255729675,0.0054918271489441395,8.04077135398984e-05,0.0014788194093853235,-2.474704524502158e-05,0.005780146922916174,0.007568384055048227,0.011129665188491344,0.0050954390317201614,-0.026372967287898064
0.006609504111111164,-0.029565606266260147,0.003967504017055035,-0.02849344164133072,-0.027041662484407425,0.004106760956346989,0.011335412971675396,0.011449691839516163,-0.02611902356147766,-0.02931820973753929,0.2253015786409378,0.005439704284071922,0.0008761819335632026,0.0018506377236917615,-0.00038322730688378215,0.00607279222458601,0.008023684844374657,0.011649519205093384,0.005101712886244059,-0.026922866702079773
0.006099172402173281,-0.02913871593773365,0.003955051768571138,-0.027800865471363068,-0.026411879807710648,0.0038317858707159758,0.011363827623426914,0.01128892507404089,-0.02567710168659687,-0.029209543019533157,0.22048886120319366,0.005493616685271263,5.246652290225029e-05,0.0014710885006934404,-1.6746344044804573e-05,0.005766262765973806,0.007550155743956566,0.011110984720289707,0.005091153550893068,-0.02635166421532631
0.007176743820309639,-0.029150841757655144,0.0037426219787448645,-0.028471074998378754,-0.02683814987540245,0.0044975196942687035,0.011614142917096615,0.010742860846221447,-0.02605711668729782,-0.029033120721578598,0.2506656348705292,0.005390820559114218,0.0021795816719532013,0.0026912132743746042,-0.001092027872800827,0.005660414230078459,0.008221517316997051,0.012141440063714981,0.004709759261459112,-0.026965826749801636
0.0062183355912566185,-0.029281267896294594,0.0039811888709664345,-0.02800237201154232,-0.026603223755955696,0.003891392843797803,0.011356804519891739,0.011380909010767937,-0.02581324614584446,-0.029228979721665382,0.22136208415031433,0.005481442902237177,0.0002626389032229781,0.001528376480564475,-7.535473559983075e-05,0.005868649110198021,0.007688486482948065,0.011251726187765598,0.005123673938214779,-0.02651144564151764
0.005912231747061014,-0.028917985036969185,0.00391831761226058,-0.027489295229315758,-0.026113513857126236,0.0037386061158031225,0.01138237863779068,0.011145239695906639,-0.025463294237852097,-0.02917776256799698,0.21911825239658356,0.005508201662451029,-0.000278666615486145,0.0013814055128023028,7.384049240499735e-05,0.005612308159470558,0.007331128232181072,0.010890710167586803,0.00503763509914279,-0.02610364928841591
0.006207366473972797,-0.029268288984894753,0.0039791022427380085,-0.02798403427004814,-0.026585925370454788,0.003885963698849082,0.011357883922755718,0.011372649110853672,-0.025800783187150955,-0.029227223247289658,0.22128136456012726,0.005482214968651533,0.0002432343317195773,0.001523297862149775,-7.029963308013976e-05,0.005859797354787588,0.007675432600080967,0.01123875007033348,0.005120526067912579,-0.02649695612490177
0.005998148582875729,-0.029018644243478775,0.003933500032871962,-0.027632135897874832,-0.026249520480632782,0.0037816911935806274,0.011371283791959286,0.011210798285901546,-0.025562115013599396,-0.02919253334403038,0.21975968778133392,0.00550332386046648,-0.0001249696360900998,0.001422405824996531,3.344347351230681e-05,0.005679949652403593,0.007434418424963951,0.010992908850312233,0.005063340067863464,-0.026217147707939148
0.006270172074437141,-0.029342465102672577,0.003990744706243277,-0.028089115396142006,-0.02668462134897709,0.003917016088962555,0.01135121937841177,0.011419527232646942,-0.025872334837913513,-0.02923734299838543,0.22174394130706787,0.005478158593177795,0.0003542149206623435,0.0015521775931119919,-9.881201549433172e-05,0.005909832194447517,0.007750553544610739,0.011313147842884064,0.005138653330504894,-0.026579799130558968
0.012413240037858486,-0.0314827524125576,0.0042246063239872456,-0.027618391439318657,-0.02698715403676033,0.0074971760623157024,0.01321364101022482,0.004963072948157787,-0.024725141003727913,-0.026911573484539986,0.9291164875030518,0.0058278292417526245,0.018092483282089233,0.008592193946242332,-0.006661323830485344,0.010299107059836388,0.010047603398561478,0.020514238625764847,0.0020299165043979883,-0.02812225930392742
0.01251198723912239,-0.031472887843847275,0.004231269005686045,-0.027897194027900696,-0.02738640271127224,0.007377600762993097,0.013134051114320755,0.005229847505688667,-0.025090571492910385,-0.027245912700891495,0.8953657150268555,0.005843510851264,0.017400110140442848,0.008206170983612537,-0.0062700435519218445,0.010254019871354103,0.01004776731133461,0.020079663023352623,0.0022801277227699757,-0.02828397788107395
0.005940801929682493,-0.028951263055205345,0.003922950942069292,-0.027536854147911072,-0.02615852653980255,0.0037529952824115753,0.011378243565559387,0.011166799813508987,-0.02549642138183117,-0.029182683676481247,0.21933263540267944,0.0055069699883461,-0.00022729416377842426,0.0013948994455859065,6.07740948908031e-05,0.0056338682770729065,0.007366145960986614,0.010924945585429668,0.005046451929956675,-0.02614128589630127
0.012903871014714241,-0.03065740317106247,0.0043104300275444984,-0.029070967808365822,-0.028963826596736908,0.006669180933386087,0.012452581897377968,0.006313470657914877,-0.02659379132091999,-0.028565743938088417,0.7189098000526428,0.00604324322193861,0.014061152935028076,0.005859422963112593,-0.0038528242148458958,0.009687514975667,0.009909155778586864,0.017844919115304947,0.0036614187993109226,-0.029159950092434883
0.005920832976698875,-0.028928028419613838,0.003919675480574369,-0.02750360034406185,-0.026127073913812637,0.003742930945008993,0.011381096206605434,0.011151732876896858,-0.02547329105436802,-0.029179275035858154,0.21918371319770813,0.005507854279130697,-0.0002631432143971324,0.001385481795296073,6.99153752066195e-05,0.005618758499622345,0.007341739721596241,0.010901051573455334,0.005040320567786694,-0.026115013286471367
0.005905939266085625,-0.028910653665661812,0.003917211666703224,-0.027478830888867378,-0.026103584095835686,0.0037354198284447193,0.011383225210011005,0.011140433140099049,-0.025456072762608528,-0.02917671389877796,0.21907192468643188,0.005508542526513338,-0.00028994609601795673,0.001378423534333706,7.678053225390613e-05,0.005607401020824909,0.007323550991714001,0.010883226059377193,0.00503573939204216,-0.02609538473188877
